Swimmer_ID,Time,Meet,Year,Date,Imp
362091,20.77,2015 Mississippi State Championships Class 2 (5-6A), 2015,"Oct 31, 2015",NA
362091,21.16,2015 Mississippi State Championships Class 2 (5-6A), 2015,"Oct 31, 2015",NA
417251,20.27,2019 Atlantic Coast Championships (M), 2019,"Feb 28, 2019",+2.0%
417251,20.68,Ohio State vs. Pitt, 2019,"Feb 01, 2019",+0.9%
417251,22.14,AM TPIT 57th Annual Christmas Meet, 2018,"Dec 15, 2018",-6.1%
417251,20.90,Ohio State Invitational, 2018,"Nov 15, 2018",NA
417251,20.86,Ohio State Invitational, 2018,"Nov 15, 2018",NA
417251,20.55,2018 Atlantic Coast Championships (M), 2018,"Feb 22, 2018",+3.4%
417251,22.07,WVU vs Pitt, 2018,"Jan 18, 2018",-3.7%
417251,21.90,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 16, 2017",-2.9%
417251,21.84,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 16, 2017",-2.6%
417251,21.35,Ohio State Invitational, 2017,"Nov 17, 2017",-0.3%
417251,21.90,"Rutgers vs. Georgetown, Pittsburgh, Seton Hall", 2017,"Nov 03, 2017",-2.9%
417251,21.28,"Pittsburgh vs. Louisiana State, Virginia", 2017,"Oct 21, 2017",NA
417251,21.14,Pennsylvania AAA Boys State Championships, 2017,"Mar 17, 2017",-0.7%
417251,20.82,Pennsylvania AAA Boys State Championships, 2017,"Mar 17, 2017",+0.9%
417251,21.23,PIAA District 3 AAA Championships, 2017,"Mar 03, 2017",-1.1%
417251,21.26,PIAA District 3 AAA Championships, 2017,"Mar 03, 2017",-1.2%
417251,21.00,MID PENN CHAMPIONSHIPS, 2017,"Feb 10, 2017",NA
417251,21.40,2016 Pennsylvania AAA Boys State Championships, 2016,"Mar 16, 2016",+4.5%
417251,21.87,2016 Pennsylvania AAA Boys State Championships, 2016,"Mar 16, 2016",+2.5%
417251,21.81,2016 Pennsylvania AAA Boys State Championships, 2016,"Mar 16, 2016",+2.7%
417251,22.62,Diplomat Swim Club  Speedo Holiday Classic, 2015,"Dec 05, 2015",NA
417251,22.42,Pennsylvania Top Times, 2016,"Jan 19, 2016",+0.9%
1024908,20.85,2020 Atlantic Coast Championships (M), 2020,"Feb 27, 2020",+0.8%
1024908,21.05,Pittsburgh vs. Denison, 2020,"Jan 17, 2020",-0.2%
1024908,21.34,West Virginia vs. Pittsburgh, 2020,"Jan 04, 2020",-1.6%
1024908,21.01,AM TPIT 58th Annual Christmas Invitational, 2019,"Dec 14, 2019",+0.3%
1024908,21.60,AM TPIT 58th Annual Christmas Invitational, 2019,"Dec 14, 2019",-2.5%
1024908,21.08,Purdue Invitational, 2019,"Nov 21, 2019",+7.6%
1024908,22.82,Michigan State vs. Pittsburgh, 2019,"Oct 18, 2019",NA
1024908,21.03,2019 Atlantic Coast Championships (M), 2019,"Feb 28, 2019",+1.7%
1024908,21.56,Ohio State vs. Pitt, 2019,"Feb 01, 2019",-0.8%
1024908,21.39,Pitt Western Pa Invitational, 2019,"Jan 26, 2019",+0.1%
1024908,21.41,Pittsburgh vs. West Virginia, 2019,"Jan 05, 2019",NA
961006,21.12,Pittsburgh vs. George Washington, 2018,"Oct 13, 2018",NA
324070,25.09,ODAC Relays, 2019,"Oct 12, 2019",NA
324070,23.45,AM TPIT 56th Annual Christmas Meet, 2017,"Dec 16, 2017",+3.1%
324070,24.19,NC TAC Strategic Systems Big Southern Classic, 2017,"Nov 11, 2017",+1.7%
324070,24.60,VA GATR Gator Fall Classic, 2017,"Oct 13, 2017",NA
324070,23.75,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 17, 2016",NA
324070,24.33,2016 VA Blue Ridge Region-SW D, 2016,"Feb 28, 2016",0.0%
324070,24.33,Blue Ridge Region-SW District, 2016,"Feb 27, 2016",+0.0%
324070,24.34,2015 VA GATR Senior Shootout, 2015,"Dec 05, 2015",+1.7%
324070,24.76,2015 NC TAC Titans Big Southern, 2015,"Nov 07, 2015",+0.7%
324070,24.93,2015 VA GATR Fall Classic, 2015,"Oct 16, 2015",NA
324070,24.98,53rd Annual Christmas Meet, 2014,"Dec 13, 2014",NA
324070,25.19,2014 NASA Showcase Classic, 2014,"Apr 16, 2014",NA
519412,20.87,"Notre Dame vs. Pittsburgh, Virginia Tech", 2018,"Nov 03, 2018",-0.1%
519412,20.84,Virginia vs. Pittsburgh, 2018,"Oct 20, 2018",+0.5%
519412,21.01,Pittsburgh vs. George Washington, 2018,"Oct 13, 2018",-0.3%
519412,20.94,"Florida State vs. Georgia Tech, Pittsburgh", 2018,"Oct 06, 2018",NA
519412,20.26,2018 Pacific 12 Championships (M), 2018,"Mar 01, 2018",-2.7%
519412,20.14,2018 Pacific 12 Championships (M), 2018,"Mar 01, 2018",-2.1%
519412,20.65,Arizona State vs. Arizona, 2018,"Feb 03, 2018",-4.7%
519412,20.55,California vs. Arizona, 2018,"Jan 20, 2018",-4.2%
519412,20.59,California vs. Arizona, 2018,"Jan 20, 2018",-4.4%
519412,20.81,Stanford vs. Arizona, 2018,"Jan 19, 2018",-5.5%
519412,19.72,Texas Invitational, 2017,"Nov 30, 2017",+4.2%
519412,19.81,Texas Invitational, 2017,"Nov 30, 2017",+3.7%
519412,19.93,Texas Invitational, 2017,"Nov 30, 2017",+3.2%
519412,20.58,Arizona vs. Southern California, 2017,"Nov 04, 2017",+0.4%
519412,20.67,Arizona vs. Utah, 2017,"Oct 28, 2017",NA
519412,20.78,Arizona vs. Utah, 2017,"Oct 28, 2017",NA
419010,22.41,Magnus Cup, 2019,"Nov 22, 2019",+4.2%
419010,23.39,"La Salle vs. Delaware, Rider", 2019,"Nov 09, 2019",+0.8%
419010,23.70,George Mason vs Delaware, 2019,"Oct 05, 2019",NA
419010,23.59,George Mason vs Delaware, 2019,"Oct 05, 2019",NA
419010,21.96,Ohio State Winter Invitational, 2019,"Feb 17, 2019",+3.2%
419010,21.96,Ohio State Winter Invitational, 2019,"Feb 17, 2019",+3.2%
419010,22.68,AM TPIT 57th Annual Christmas Meet, 2018,"Dec 15, 2018",+0.7%
419010,22.84,Pittsburgh vs. George Washington, 2018,"Oct 13, 2018",NA
419010,22.23,Middle Atlantic Senior Short Course Championship, 2018,"Mar 30, 2018",-1.1%
419010,21.99,PV RMSC Holiday Invitational, 2017,"Dec 09, 2017",NA
419010,22.51,PV RMSC Holiday Invitational, 2017,"Dec 09, 2017",NA
419010,22.01,Speedo Champions Series - Eastern - Chambersburg (Region 2), 2017,"Apr 01, 2017",-0.1%
419010,21.97,Speedo Champions Series - Eastern - Chambersburg (Region 2), 2017,"Apr 01, 2017",+0.1%
419010,21.99,PV RMSC Holiday Invitational, 2016,"Dec 10, 2016",NA
419010,22.15,PV RMSC Holiday Invitational, 2016,"Dec 10, 2016",NA
419010,22.48,Eastern Zone Speedo Short Course Super Sectionals, 2016,"Apr 02, 2016",+0.3%
419010,22.64,Diplomat Swim Club  Speedo Holiday Classic, 2015,"Dec 05, 2015",NA
419010,22.55,Diplomat Swim Club  Speedo Holiday Classic, 2015,"Dec 05, 2015",NA
347566,21.76,AM TPIT 58th Annual Christmas Invitational, 2019,"Dec 14, 2019",-2.7%
347566,22.53,AM TPIT 58th Annual Christmas Invitational, 2019,"Dec 14, 2019",-6.4%
347566,21.18,Purdue Invitational, 2019,"Nov 21, 2019",NA
347566,21.44,Ohio State Invitational, 2018,"Nov 15, 2018",NA
347566,21.13,Ohio State Invitational, 2018,"Nov 15, 2018",NA
347566,21.89,NCSA Spring Junior National Championship, 2018,"Mar 17, 2018",-0.8%
347566,22.68,Potomac Valley Senior Short Course Championships, 2018,"Mar 10, 2018",-4.4%
347566,21.72,VHSL 5A State Championship, 2018,"Feb 16, 2018",+0.6%
347566,21.85,PV SDS Swim & Rock Meet, 2017,"Nov 18, 2017",NA
347566,22.48,PV SDS Swim & Rock Meet, 2017,"Nov 18, 2017",NA
347566,22.04,NCSA Spring Junior National Championship, 2017,"Mar 18, 2017",-1.1%
347566,21.81,PVS SC Senior Championships, 2017,"Mar 04, 2017",NA
347566,21.83,PVS SC Senior Championships, 2017,"Mar 04, 2017",NA
347566,22.33,2015 Gator Senior Shootout, 2015,"Dec 05, 2015",NA
347566,22.74,2015 PV SC Senior Championships, 2015,"Mar 06, 2015",NA
396257,20.48,2020 Atlantic Coast Championships (M), 2020,"Feb 27, 2020",+0.4%
396257,20.57,Western PA Invite, 2020,"Jan 24, 2020",+0.1%
396257,20.73,Pittsburgh vs. Denison, 2020,"Jan 17, 2020",-0.6%
396257,21.53,West Virginia vs. Pittsburgh, 2020,"Jan 04, 2020",-4.5%
396257,20.60,AM TPIT 58th Annual Christmas Invitational, 2019,"Dec 14, 2019",+0.2%
396257,20.91,AM TPIT 58th Annual Christmas Invitational, 2019,"Dec 14, 2019",-1.3%
396257,20.65,Purdue Invitational, 2019,"Nov 21, 2019",+3.0%
396257,20.74,Purdue Invitational, 2019,"Nov 21, 2019",+2.6%
396257,20.83,Purdue Invitational, 2019,"Nov 21, 2019",+2.2%
396257,21.29,Pittsburgh vs. Notre Dame, 2019,"Nov 09, 2019",NA
396257,20.64,2019 Atlantic Coast Championships (M), 2019,"Feb 28, 2019",-0.6%
396257,20.70,Pitt Western Pa Invitational, 2019,"Jan 26, 2019",-0.9%
396257,21.52,Denison vs. Pittsburgh, 2019,"Jan 18, 2019",-4.9%
396257,21.12,Pittsburgh vs. West Virginia, 2019,"Jan 05, 2019",-2.9%
396257,20.79,AM TPIT 57th Annual Christmas Meet, 2018,"Dec 15, 2018",-1.3%
396257,21.50,AM TPIT 57th Annual Christmas Meet, 2018,"Dec 15, 2018",-4.8%
396257,20.60,Ohio State Invitational, 2018,"Nov 15, 2018",+1.3%
396257,20.52,Ohio State Invitational, 2018,"Nov 15, 2018",+1.7%
396257,20.87,"Notre Dame vs. Pittsburgh, Virginia Tech", 2018,"Nov 03, 2018",+1.8%
396257,21.26,Virginia vs. Pittsburgh, 2018,"Oct 20, 2018",+0.2%
396257,21.47,Virginia vs. Pittsburgh, 2018,"Oct 20, 2018",-0.8%
396257,21.31,"Florida State vs. Georgia Tech, Pittsburgh", 2018,"Oct 06, 2018",NA
396257,21.36,NI TTSC End of Summer Meet, 2018,"Aug 07, 2018",NA
396257,20.77,2018 Mid-American Championships (M), 2018,"Feb 28, 2018",+2.7%
396257,20.81,2018 Mid-American Championships (M), 2018,"Feb 28, 2018",+2.5%
396257,21.35,Eastern Michigan vs. Albion, 2018,"Feb 02, 2018",+0.1%
396257,21.54,Miami (OH) vs. Eastern Michigan, 2018,"Jan 27, 2018",-0.8%
396257,21.91,Wayne State vs. Eastern Michigan, 2018,"Jan 20, 2018",-2.5%
396257,21.94,Ball State vs. Eastern Michigan, 2018,"Jan 13, 2018",-2.7%
396257,21.39,EMU Invitational, 2017,"Dec 02, 2017",-0.1%
396257,21.49,Eastern Michigan vs. Oakland, 2017,"Nov 11, 2017",-0.6%
396257,21.37,Denison vs. Eastern Michigan, 2017,"Oct 21, 2017",+0.1%
396257,21.40,Kentucky vs. Eastern Michigan, 2017,"Oct 14, 2017",+1.4%
396257,21.71,Eastern Michigan vs. Northwestern, 2017,"Oct 11, 2017",NA
396257,21.49,NCSA Spring Junior National Championship, 2017,"Mar 18, 2017",-2.5%
396257,21.51,2017 New York Boys Federation Championships, 2017,"Mar 03, 2017",-1.2%
396257,20.97,2017 New York Boys Federation Championships, 2017,"Mar 03, 2017",+1.4%
396257,21.13,2017 New York Boys Federation Championships, 2017,"Mar 03, 2017",+0.6%
396257,21.68,2017 New York Section VI Class A Championships, 2017,"Feb 04, 2017",-2.0%
396257,21.57,ECIC Division AA Championships, 2017,"Jan 28, 2017",-1.5%
396257,21.26,NI STAR Team Invitational, 2016,"Dec 11, 2016",+0.1%
396257,21.29,NI STAR Team Invitational, 2016,"Dec 10, 2016",NA
396257,21.82,NI STAR Team Invitational, 2016,"Dec 10, 2016",NA
396257,21.57,2016 New York Boys Federation Championships, 2016,"Mar 04, 2016",+1.6%
396257,21.74,2016 New York Boys Federation Championships, 2016,"Mar 04, 2016",+0.9%
396257,21.69,2016 New York Boys Federation Championships, 2016,"Mar 04, 2016",+1.1%
396257,21.70,2016 New York Boys Federation Championships, 2016,"Mar 04, 2016",+1.0%
396257,22.29,2016 New York Section IV Class A Championships, 2016,"Feb 13, 2016",NA
396257,21.93,2016 New York Section IV Class A Championships, 2016,"Feb 13, 2016",NA
396257,23.90,2014-15 New York Section VI Championships, 2015,"Feb 12, 2015",NA
396257,23.99,2014-15 New York Section VI Championships, 2015,"Feb 12, 2015",NA
396257,23.50,2014-15 New York Section VI Championships, 2015,"Feb 12, 2015",NA
396257,23.75,2014-15 New York Section VI Championships, 2015,"Feb 12, 2015",NA
347642,23.37,Colorado Swimming Senior Championships, 2018,"Feb 17, 2018",+1.5%
347642,23.73,CO JH Jeffco February Finale, 2018,"Feb 10, 2018",NA
347642,23.56,Colorado Swimming Senior Championships, 2017,"Feb 18, 2017",-0.0%
347642,23.55,CO TOPS Colorado Open, 2017,"Jan 29, 2017",+2.7%
347642,24.21,CO MACS Fall Invitational, 2016,"Oct 16, 2016",+98.3%
347642,24:04.00,CO JH September Open, 2016,"Sep 24, 2016",NA
672216,23.60,Ohio State Winter Invitational, 2019,"Feb 16, 2019",NA
672216,23.67,Ohio State Winter Invitational, 2019,"Feb 16, 2019",NA
377667,22.17,Virginia vs. Pittsburgh, 2018,"Oct 20, 2018",-0.6%
377667,22.03,Pittsburgh vs. George Washington, 2018,"Oct 13, 2018",NA
377667,22.52,Middle Atlantic Senior Short Course Championship, 2018,"Mar 30, 2018",-4.3%
377667,21.92,Middle Atlantic Senior Short Course Championship, 2018,"Mar 30, 2018",-1.5%
377667,21.60,MA LAC Speedo Holiday Cup, 2017,"Dec 16, 2017",+1.4%
377667,21.62,MA LAC Speedo Holiday Cup, 2017,"Dec 16, 2017",+1.3%
377667,21.90,PV NCAP Tom Dolan Invitational, 2017,"Dec 09, 2017",NA
377667,21.86,MA SC Senior Championship, 2017,"Apr 01, 2017",0.0%
377667,21.97,MA SC Senior Championship, 2017,"Apr 01, 2017",-0.5%
377667,21.86,Middle Atlantic Senior SCY Championships, 2017,"Mar 22, 2017",+0.0%
377667,22.26,MA UDAC Closed Invite, 2017,"Feb 26, 2017",-1.8%
377667,21.87,MA SAKA Kettle Bell Classic, 2016,"Dec 09, 2016",+1.8%
377667,22.27,2016 UDAC Rocktoberfest, 2016,"Oct 14, 2016",NA
377667,22.27,MA UDAC RocktoberFest, 2016,"Oct 16, 2016",0.0%
377667,22.76,Middle Atlantic Senior Championship Meet, 2016,"Mar 25, 2016",-0.2%
377667,22.72,Diplomat Swim Club  Speedo Holiday Classic, 2015,"Dec 05, 2015",NA
419072,22.70,West Virginia vs. Pittsburgh, 2020,"Jan 04, 2020",NA
419072,22.86,Middle Atlantic Junior Olympic Short Course Championships, 2019,"Mar 10, 2019",+8.5%
419072,23.07,Middle Atlantic Junior Olympic Short Course Championships, 2019,"Mar 10, 2019",+7.6%
419072,24.97,Middle Atlantic Junior Olympic Short Course Championships, 2019,"Mar 09, 2019",NA
419072,23.48,Washington & Jefferson vs. Pittsburgh-Bradford, 2017,"Nov 18, 2017",NA
419072,23.77,Wash & Jeff vs. Pitt-Bradford, 2015,"Nov 21, 2015",NA
493804,22.86,All American High School Invitational, 2019,"Jan 11, 2019",-4.2%
493804,28.50,All American High School Invitational, 2019,"Jan 11, 2019",-30.0%
493804,21.93,AM TPIT 57th Annual Christmas Meet, 2018,"Dec 15, 2018",+2.4%
493804,22.10,AM TPIT 57th Annual Christmas Meet, 2018,"Dec 15, 2018",+1.6%
493804,22.47,LE LESD Mark J Braun Fall Classic, 2018,"Nov 18, 2018",+1.1%
493804,22.73,AM HD BB and Faster, 2018,"Nov 04, 2018",0.0%
493804,22.73,AM SC HD BB and Faster, 2018,"Nov 03, 2018",NA
493804,23.02,2018 OH OSSC Spring into Summe, 2018,"Jun 03, 2018",NA
493804,25.05,The 2015 Mark J. Braun Fall Cl, 2015,"Nov 22, 2015",NA
493804,26.10,53rd Annual Christmas Meet, 2014,"Dec 13, 2014",NA
596689,23.25,Purdue Invitational, 2019,"Nov 23, 2019",+3.6%
596689,24.12,Michigan State vs. Pittsburgh, 2019,"Oct 18, 2019",NA
401518,22.75,Western PA Invite, 2020,"Jan 24, 2020",NA
401518,22.53,"Washington & Lee vs. VMI vs, Randolph", 2019,"Jan 19, 2019",NA
401518,22.17,Peters Township vs. South Park, 2018,"Feb 06, 2018",NA
401518,22.42,AM TPIT Gold Champs, 2017,"Mar 09, 2017",-0.5%
401518,22.30,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 17, 2016",NA
401518,23.87,53rd Annual Christmas Meet, 2014,"Dec 13, 2014",NA
448593,21.18,2020 Atlantic Coast Championships (M), 2020,"Feb 27, 2020",+2.6%
448593,22.19,AM TPIT 58th Annual Christmas Invitational, 2019,"Dec 14, 2019",-2.0%
448593,22.58,AM TPIT 58th Annual Christmas Invitational, 2019,"Dec 14, 2019",-3.8%
448593,21.75,Purdue Invitational, 2019,"Nov 21, 2019",+2.0%
448593,21.77,Purdue Invitational, 2019,"Nov 21, 2019",+1.9%
448593,22.19,Pittsburgh vs. Notre Dame, 2019,"Nov 08, 2019",NA
448593,22.06,Speedo Champions Series - Phoenix, 2019,"Mar 24, 2019",-2.4%
448593,21.54,Arizona Short Course Senior Open Championships, 2019,"Mar 03, 2019",+1.1%
448593,21.66,Arizona Short Course Senior Open Championships, 2019,"Mar 03, 2019",+0.6%
448593,22.01,MAC vs SAC Dual Meet, 2019,"Feb 09, 2019",-1.0%
448593,21.55,Speedo Winter Junior Championships - West - Time Trials, 2018,"Dec 06, 2018",NA
448593,21.79,SAC Senior Open, 2018,"Nov 12, 2018",NA
448593,21.84,SAC Senior Open, 2018,"Nov 12, 2018",NA
448593,22.55,Arizona Short Course Senior Open Championships, 2018,"Mar 01, 2018",-2.6%
448593,22.81,AZ DTAC 26th Annual Lost Dutchman Invitational, 2018,"Feb 19, 2018",-3.8%
448593,22.04,GU TWST Southern Senior Champs, 2017,"Dec 02, 2017",NA
448593,21.98,GU TWST Southern Senior Champs, 2017,"Dec 02, 2017",NA
448593,23.28,AZ Short Course Senior Open Championships, 2017,"Mar 05, 2017",+1.1%
448593,23.56,GU TWST Southern Sr. Champs, 2016,"Dec 01, 2016",-0.1%
448593,23.54,TYR Classic, 2016,"Oct 01, 2016",NA
448593,23.83,Far Westerns, 2016,"Apr 03, 2016",+0.1%
448593,24.03,2016 Phoenix Winter Invitational, 2016,"Feb 14, 2016",NA
448593,23.86,2016 Phoenix Winter Invitational, 2016,"Feb 14, 2016",NA
1187354,21.01,Pittsburgh vs. Notre Dame, 2019,"Nov 09, 2019",-0.0%
1187354,21.00,Pittsburgh vs. Notre Dame, 2019,"Nov 08, 2019",NA
509865,20.24,2020 Atlantic Coast Championships (M), 2020,"Feb 27, 2020",+1.4%
509865,20.87,Western PA Invite, 2020,"Jan 24, 2020",-1.7%
509865,20.90,Pittsburgh vs. Denison, 2020,"Jan 17, 2020",-1.9%
509865,21.43,West Virginia vs. Pittsburgh, 2020,"Jan 04, 2020",-4.4%
509865,21.39,AM TPIT 58th Annual Christmas Invitational, 2019,"Dec 14, 2019",-4.2%
509865,21.58,AM TPIT 58th Annual Christmas Invitational, 2019,"Dec 14, 2019",-5.2%
509865,20.79,Purdue Invitational, 2019,"Nov 21, 2019",NA
509865,20.52,Purdue Invitational, 2019,"Nov 21, 2019",NA
422486,21.06,2020 Atlantic Coast Championships (M), 2020,"Feb 27, 2020",+2.0%
422486,21.49,Pittsburgh vs. Denison, 2020,"Jan 17, 2020",+1.1%
422486,21.73,West Virginia vs. Pittsburgh, 2020,"Jan 04, 2020",+0.3%
422486,21.79,Purdue Invitational, 2019,"Nov 23, 2019",+0.3%
422486,21.86,Michigan State vs. Pittsburgh, 2019,"Oct 18, 2019",NA
422486,21.23,Speedo Champions Series - Southern - College Station, 2019,"Mar 03, 2019",-1.1%
422486,21.06,UIL Texas 5A State Championship, 2019,"Feb 15, 2019",-0.3%
422486,21.14,UIL Texas 5A State Championship, 2019,"Feb 15, 2019",-0.7%
422486,21.30,UIL 5A Region 5 Championship, 2019,"Feb 01, 2019",-1.4%
422486,21.33,UIL 5A Region 5 Championship, 2019,"Feb 01, 2019",-1.6%
422486,21.00,Speedo Winter Junior Championships - West, 2018,"Dec 06, 2018",+0.7%
422486,21.15,Bob Stallings Aggieland Invitational, 2018,"Nov 03, 2018",+1.7%
422486,21.51,st AAAA-ns October Open, 2018,"Oct 20, 2018",NA
422486,20.77,Speedo Champions Series - Southern - College Station, 2018,"Mar 04, 2018",+2.5%
422486,21.39,Speedo Champions Series - Southern - College Station, 2018,"Mar 04, 2018",-0.4%
422486,21.84,Speedo Winter Junior Championships - West, 2017,"Dec 09, 2017",-2.5%
422486,21.30,Speedo Winter Junior Championships - West, 2017,"Dec 07, 2017",+0.6%
422486,21.42,Bob Stallings Aggieland Invitational, 2017,"Nov 10, 2017",+0.4%
422486,21.51,ST TXLA 11& Over November Unclassified, 2017,"Nov 03, 2017",+3.7%
422486,22.33,AISD Invitational, 2017,"Oct 20, 2017",NA
422486,21.33,Speedo Champions Series - Southern - College Station, 2017,"Feb 26, 2017",+1.0%
422486,21.55,2017 Texas 5A State Championships, 2017,"Feb 17, 2017",+0.6%
422486,21.69,2016 NT COR Winter Classic, 2016,"Dec 02, 2016",+2.6%
422486,21.69,"NT COR Classic, Rockwall, TX", 2016,"Dec 03, 2016",0.0%
422486,22.35,"NT COR Classic, Rockwall, TX", 2016,"Dec 03, 2016",-3.0%
422486,22.26,ST TXLA 11&O November Unclassified, 2016,"Nov 06, 2016",0.0%
422486,22.33,Bob Stallings Invitational, 2016,"Nov 05, 2016",-0.3%
422486,22.38,Bob Stallings Invitational, 2016,"Nov 05, 2016",-0.5%
422486,22.26,ST TXLA 11 & Over unclassified, 2016,"Nov 04, 2016",+0.9%
422486,22.46,ST AAAA Alamo Unclassified Number Two, 2016,"Oct 21, 2016",NA
422486,22.52,2016 NT Short Course TAGS Champs, 2016,"Mar 03, 2016",-1.7%
422486,22.25,Speedo Champions Series - College Station, 2016,"Feb 28, 2016",-0.5%
422486,22.66,2016 ST CBA STAGS Short Course, 2016,"Feb 14, 2016",-2.3%
422486,22.79,2016 ST CBA STAGS Short Course, 2016,"Feb 14, 2016",-2.9%
422486,22.66,2016 ST CBA STAGS Short Course, 2016,"Feb 12, 2016",-2.3%
422486,22.14,UIL 5A - Region 5 Championships, 2016,"Feb 05, 2016",NA
422486,22.31,UIL 5A - Region 5 Championships, 2016,"Feb 05, 2016",NA
412578,23.09,AM TPIT 58th Annual Christmas Invitational, 2019,"Dec 14, 2019",-8.9%
412578,21.20,Purdue Invitational, 2019,"Nov 21, 2019",NA
412578,21.61,NC TAC Titans TYR Blizzard Blitz, 2018,"Dec 08, 2018",+4.5%
412578,21.38,NC TAC Titans TYR Blizzard Blitz, 2018,"Dec 08, 2018",+5.5%
412578,22.63,MA SJAC IMX, 2018,"Nov 11, 2018",+1.3%
412578,22.92,NJ SJAC Dual in the pool, 2018,"Oct 14, 2018",NA
412578,22.22,ISCA Junior National Championships, 2018,"Mar 22, 2018",-2.9%
412578,22.45,MD RAC Retriever Classic, 2018,"Jan 15, 2018",-4.0%
412578,22.85,MD RAC Retriever Classic, 2018,"Jan 15, 2018",-5.8%
412578,21.73,NC TAC Titans TYR Blizzard Blitz, 2017,"Dec 09, 2017",NA
412578,21.59,NC TAC Titans TYR Blizzard Blitz, 2017,"Dec 09, 2017",NA
412578,21.68,NASA Junior National Cup, 2017,"Mar 21, 2017",+1.4%
412578,22.05,2017 NJSIAA State Swimming & Diving Championship, 2017,"Mar 04, 2017",-0.3%
412578,22.51,2017 NJSIAA State Swimming & Diving Championship, 2017,"Mar 04, 2017",-2.4%
412578,21.98,Cherry Hill East vs. Eastern, 2017,"Jan 23, 2017",+2.4%
412578,22.53,MD RAC Retriever Classic, 2017,"Jan 14, 2017",NA
